Property,Field,Mown,Year,Date,Time ,Surveyor,Point,<50_Males,<50_Females,<50_Total,>50_Male,>50_Females,>50_Total,Total_Counts ,Notes
Doyle,Main Field,N,2023,5/7/2023,7:51,Mead Binhammer,C,0,0,0,2,0,2,2,
Doyle,Main Field,N,2023,5/10/2023,9:00,Mead Binhammer,C,0,0,0,1,0,1,1,
Doyle,Main Field,N,2023,6/7/2023,7:20,Jon Skinner,C,0,0,0,0,0,0,0,
Doyle,Main Field,N,2023,6/14/2023,6:43,Jon Skinner,C,1,1,2,0,0,0,2,
Doyle,Main Field,N,2023,6/14/2023,7:59,Mead Binhammer,C,0,0,0,0,0,0,0,
Doyle,Main Field,N,2023,6/21/2023,6:53,Jon Skinner,C,0,0,0,0,0,0,0,
Doyle,Main Field,N,2023,7/19/2023,8:09,Jon Skinner,C,0,0,0,0,0,0,0,
Doyle,Main Field,N,2023,7/5/2023,7:53,Jon Skinner,C,0,0,0,3,0,3,3,
Doyle,Main Field,N,2023,7/26/2023,7:44,Jon Skinner,C,0,0,0,0,0,0,0,
Doyle,Main Field,N,2023,7/5/2023,7:58,Mead Binhammer,C,0,0,0,0,0,0,0,
Doyle,Main Field,N,2023,7/21/2023,8:14,Mead Binhammer,C,0,0,0,3,1,4,4,
Doyle,Main Field,N,2023,5/23/2023,7:40,Jon Skinner,D,1,1,2,0,0,0,2,
Doyle,Main Field,N,2023,5/25/2023,9:33,Marcia Bologna ,D,1,0,1,0,0,0,1,
Doyle,Main Field,N,2023,5/31/2023,6:50,Jon Skinner,D,1,2,3,1,0,1,4,
Doyle,Main Field,N,2023,5/7/2023,7:59,Mead Binhammer,D,2,1,3,1,0,1,4,
Doyle,Main Field,N,2023,5/10/2023,9:08,Mead Binhammer,D,0,0,0,0,0,0,0,
Doyle,Main Field,N,2023,6/7/2023,7:30,Jon Skinner,D,0,0,0,0,0,0,0,
Doyle,Main Field,N,2023,6/14/2023,6:53,Jon Skinner,D,1,0,1,0,0,0,1,
Doyle,Main Field,N,2023,6/14/2023,8:02,Mead Binhammer,D,1,0,1,3,0,3,4,
Doyle,Main Field,N,2023,6/21/2023,7:02,Jon Skinner,D,0,0,0,2,0,2,2,
Doyle,Main Field,N,2023,7/19/2023,8:18,Jon Skinner,D,0,0,0,0,0,0,0,
Doyle,Main Field,N,2023,7/5/2023,8:01,Jon Skinner,D,0,0,0,0,0,0,0,
Doyle,Main Field,N,2023,7/26/2023,7:53,Jon Skinner,D,0,0,0,0,0,0,0,
Doyle,Main Field,N,2023,7/5/2023,8:10,Mead Binhammer,D,1,0,1,2,0,2,3,
Doyle,Main Field,N,2023,5/23/2023,7:50,Jon Skinner,E,0,0,0,0,0,0,0,
Doyle,Main Field,N,2023,5/25/2023,9:41,Marcia Bologna ,E,0,0,0,0,0,0,0,
Doyle,Main Field,N,2023,5/31/2023,7:00,Jon Skinner,E,1,0,1,0,0,0,1,
Doyle,Main Field,N,2023,5/7/2023,8:13,Mead Binhammer,E,2,0,2,1,0,1,3,
Doyle,Main Field,N,2023,6/7/2023,7:40,Jon Skinner,E,2,0,2,0,0,0,2,
Doyle,Main Field,N,2023,5/23/2023,8:00,Jon Skinner,F,0,0,0,0,0,0,0,
Doyle,Main Field,N,2023,5/25/2023,9:54,Marcia Bologna ,F,1,0,1,0,0,0,1,
Doyle,Main Field,N,2023,5/31/2023,7:05,Jon Skinner,F,0,0,0,0,0,0,0,
Doyle,Main Field,N,2023,5/7/2023,7:26,Mead Binhammer,F,0,0,0,0,0,0,0,
Doyle,Main Field,N,2023,5/10/2023,8:30,Mead Binhammer,F,0,0,0,0,0,0,0,
Doyle,Main Field,N,2023,6/7/2023,7:50,Jon Skinner,F,0,0,0,0,0,0,0,
Doyle,Main Field,N,2023,6/14/2023,6:12,Jon Skinner,F,0,0,0,0,0,0,0,
Doyle,Main Field,N,2023,6/14/2023,7:33,Mead Binhammer,F,0,0,0,0,0,0,0,
Doyle,Main Field,N,2023,6/21/2023,6:26,Jon Skinner,F,0,0,0,0,0,0,0,
Doyle,Main Field,N,2023,7/19/2023,7:41,Jon Skinner,F,0,0,0,0,0,0,0,
Doyle,Main Field,N,2023,7/5/2023,7:18,Jon Skinner,F,0,0,0,0,0,0,0,
Doyle,Main Field,N,2023,7/26/2023,7:11,Jon Skinner,F,0,0,0,0,0,0,0,
Doyle,Main Field,N,2023,7/5/2023,7:26,Mead Binhammer,F,0,0,0,0,0,0,0,
Doyle,Main Field,N,2023,7/21/2023,7:52,Mead Binhammer,F,0,0,0,0,0,0,0,
East Over,Grassland 1,N,2023,5/14/2023,10:20,C. Sanderson & K. Chase,A,0,0,0,0,0,0,0,
East Over,Grassland 1,N,2023,6/18/2023,7:35,C. Sanderson & K. Chase,A,0,0,0,0,0,0,0,
East Over,Grassland 1,N,2023,7/15/2023,8:15,C. Sanderson & K. Chase,A,0,0,0,0,0,0,0,
East Over,Grassland 1,N,2023,5/14/2023,10:08,C. Sanderson & K. Chase,B,0,0,0,0,0,0,0,
East Over,Grassland 1,N,2023,6/18/2023,7:52,C. Sanderson & K. Chase,B,0,0,0,0,0,0,0,
East Over,Grassland 1,N,2023,7/15/2023,8:30,C. Sanderson & K. Chase,B,0,0,0,0,0,0,0,
East Over,Grassland 2,N,2023,5/14/2023,9:57,C. Sanderson & K. Chase,C,0,0,0,0,0,0,0,
East Over,Grassland 2,N,2023,6/18/2023,8:03,C. Sanderson & K. Chase,C,0,0,0,0,0,0,0,
East Over,Grassland 2,N,2023,7/15/2023,8:41,C. Sanderson & K. Chase,C,0,0,0,0,0,0,0,
East Over,Grassland 2/Grassland 3,N,2023,5/14/2023,9:45,C. Sanderson & K. Chase,D,1,0,1,0,0,0,1,
East Over,Grassland 2/Grassland 3,N,2023,6/18/2023,8:14,C. Sanderson & K. Chase,D,0,0,0,0,0,0,0,
East Over,Grassland 2/Grassland 3,N,2023,7/15/2023,8:53,C. Sanderson & K. Chase,D,0,0,0,0,0,0,0,
East Over,Grassland 1/Grassland 3,N,2023,5/14/2023,9:15,C. Sanderson & K. Chase,E,0,0,0,0,0,0,0,
East Over,Grassland 1/Grassland 3,N,2023,6/18/2023,9:38,C. Sanderson & K. Chase,E,0,0,0,0,0,0,0,
East Over,Grassland 1/Grassland 3,N,2023,7/15/2023,10:14,C. Sanderson & K. Chase,E,0,0,0,0,0,0,0,
East Over,Grassland 5,N,2023,5/14/2023,9:06,C. Sanderson & K. Chase,F,0,0,0,0,0,0,0,
East Over,Grassland 5,N,2023,6/18/2023,8:32,C. Sanderson & K. Chase,F,0,1,1,0,0,0,1,
East Over,Grassland 5,N,2023,7/15/2023,9:12,C. Sanderson & K. Chase,F,0,0,0,0,0,0,0,
East Over,Grassland 6,N,2023,5/14/2023,8:47,C. Sanderson & K. Chase,G,0,0,0,0,0,0,0,
East Over,Grassland 6,N,2023,6/18/2023,8:51,C. Sanderson & K. Chase,G,0,0,0,0,0,0,0,
East Over,Grassland 6,N,2023,7/15/2023,9:31,C. Sanderson & K. Chase,G,0,0,0,0,0,0,0,
East Over,Grassland 7,N,2023,5/14/2023,8:59,C. Sanderson & K. Chase,H,0,0,0,0,0,0,0,
East Over,Grassland 7,N,2023,6/18/2023,8:40,C. Sanderson & K. Chase,H,0,0,0,0,0,0,0,
East Over,Grassland 7,N,2023,7/15/2023,9:20,C. Sanderson & K. Chase,H,0,0,0,0,0,0,0,
East Over,Grassland 7,N,2023,5/14/2023,8:24,C. Sanderson & K. Chase,I,0,0,0,0,0,0,0,
East Over,Grassland 7,N,2023,6/18/2023,9:05,C. Sanderson & K. Chase,I,0,0,0,0,0,0,0,
East Over,Grassland 7,N,2023,7/15/2023,9:44,C. Sanderson & K. Chase,I,0,0,0,0,0,0,0,
East Over,Grassland 8,N,2023,5/14/2023,8:12,C. Sanderson & K. Chase,J,0,0,0,0,0,0,0,
East Over,Grassland 8,N,2023,6/18/2023,9:17,C. Sanderson & K. Chase,J,0,0,0,0,0,0,0,
East Over,Grassland 8,N,2023,7/15/2023,9:55,C. Sanderson & K. Chase,J,0,0,0,0,0,0,0,
Field Farm,North Field Front,N,2023,4/30/2023,7:22,D. Schaller,A,0,0,0,0,0,0,0,
Field Farm,North Field Front,N,2023,5/2/2023,7:51,D. Schaller,A,0,0,0,0,0,0,0,
Field Farm,North Field Front,N,2023,5/4/2023,7:58,D. Schaller,A,0,0,0,0,0,0,0,
Field Farm,North Field Front,N,2023,5/7/2023,7:26,D. Schaller,A,0,0,0,0,0,0,0,
Field Farm,North Field Front,N,2023,5/10/2023,8:30,D. Schaller,A,0,0,0,0,0,0,0,
Field Farm,North Field Front,N,2023,5/20/2023,8:00,Peter Rogers,A,6,0,6,8,0,8,14,
Field Farm,North Field Front,N,2023,5/21/2023,7:30,D. Schaller,A,0,0,0,0,0,0,0,
Field Farm,North Field Front,N,2023,5/28/2023,7:40,Peter Rogers,A,4,0,4,6,0,6,10,
Field Farm,North Field Front,N,2023,6/6/2023,7:33,D. Schaller,A,N/A,0,#VALUE!,0,0,0,#VALUE!,
Field Farm,North Field Front,N,2023,6/14/2023,7:58,D. Schaller,A,0,0,0,0,0,0,0,
Field Farm,North Field Front,N,2023,6/17/2023,8:30,Peter Rogers,A,3,0,3,6,1,7,10,
Field Farm,North Field Front,N,2023,6/27/2023,7:25,D. Schaller,A,0,0,0,0,0,0,0,
Field Farm,North Field Front,N,2023,7/4/2023,7:30,D. Schaller,A,1,0,1,0,0,0,1,
Field Farm,North Field Front,N,2023,7/7/2023,7:21,D. Schaller,A,1,0,1,0,0,0,1,
Field Farm,North Field Front,N,2023,7/11/2023,7:22,D. Schaller,A,0,0,0,0,0,0,0,
Field Farm,North Field Front,N,2023,7/14/2023,7:34,D. Schaller,A,0,1,1,0,0,0,1,
Field Farm,North Field Front,N,2023,7/18/2023,7:53,D. Schaller,A,1,N/A,4,0,0,0,4,
Field Farm,North Field Front,N,2023,7/9/2023,7:54,Peter Rogers,A,1,0,1,4,0,4,5,
Field Farm,North Field Front/North Field Back,N,2023,4/30/2023,N/A,D. Schaller,B,0,0,0,0,0,0,0,
Field Farm,North Field Front/North Field Back,N,2023,5/2/2023,N/A,D. Schaller,B,0,0,0,0,0,0,0,
Field Farm,North Field Front/North Field Back,N,2023,5/4/2023,N/A,D. Schaller,B,0,0,0,0,0,0,0,
Field Farm,North Field Front/North Field Back,N,2023,5/7/2023,N/A,D. Schaller,B,0,0,0,0,0,0,0,
Field Farm,North Field Front/North Field Back,N,2023,5/10/2023,N/A,D. Schaller,B,0,0,0,0,0,0,0,
Field Farm,North Field Front/North Field Back,N,2023,5/20/2023,8:12,Peter Rogers,B,0,0,0,2,0,2,2,
Field Farm,North Field Front/North Field Back,N,2023,5/21/2023,N/A,D. Schaller,B,1,0,1,0,0,0,1,
Field Farm,North Field Front/North Field Back,N,2023,5/28/2023,7:52,Peter Rogers,B,0,0,0,5,0,5,5,
Field Farm,North Field Front/North Field Back,N,2023,6/6/2023,N/A,D. Schaller,B,N/A,0,#VALUE!,0,0,0,#VALUE!,
Field Farm,North Field Front/North Field Back,N,2023,6/14/2023,N/A,D. Schaller,B,2,0,2,0,0,0,2,
Field Farm,North Field Front/North Field Back,N,2023,6/17/2023,8:42,Peter Rogers,B,4,1,5,4,0,4,9,
Field Farm,North Field Front/North Field Back,N,2023,6/27/2023,N/A,D. Schaller,B,0,0,0,0,0,0,0,
Field Farm,North Field Front/North Field Back,N,2023,7/4/2023,N/A,D. Schaller,B,11,2,13,0,0,0,13,
Field Farm,North Field Front/North Field Back,N,2023,7/7/2023,N/A,D. Schaller,B,0,0,0,0,0,0,0,
Field Farm,North Field Front/North Field Back,N,2023,7/11/2023,N/A,D. Schaller,B,0,0,0,0,0,0,0,
Field Farm,North Field Front/North Field Back,N,2023,7/14/2023,N/A,D. Schaller,B,0,0,0,0,0,0,0,
Field Farm,North Field Front/North Field Back,N,2023,7/18/2023,N/A,D. Schaller,B,0,0,0,0,0,0,0,
Field Farm,North Field Front/North Field Back,N,2023,7/9/2023,8:06,Peter Rogers,B,0,0,0,1,0,1,1,
Field Farm,North Field Back,N,2023,4/30/2023,N/A,D. Schaller,C,0,0,0,0,0,0,0,
Field Farm,North Field Back,N,2023,5/2/2023,N/A,D. Schaller,C,0,0,0,0,0,0,0,
Field Farm,North Field Back,N,2023,5/4/2023,N/A,D. Schaller,C,0,0,0,0,0,0,0,
Field Farm,North Field Back,N,2023,5/7/2023,N/A,D. Schaller,C,0,0,0,0,0,0,0,
Field Farm,North Field Back,N,2023,5/10/2023,N/A,D. Schaller,C,1,0,1,0,0,0,1,
Field Farm,North Field Back,N,2023,5/20/2023,8:23,Peter Rogers,C,0,0,0,0,0,0,0,
Field Farm,North Field Back,N,2023,5/21/2023,N/A,D. Schaller,C,0,0,0,0,0,0,0,
Field Farm,North Field Back,N,2023,5/28/2023,8:02,Peter Rogers,C,0,0,0,0,0,0,0,
Field Farm,North Field Back,N,2023,6/6/2023,N/A,D. Schaller,C,N/A,0,#VALUE!,0,0,0,#VALUE!,
Field Farm,North Field Back,N,2023,6/14/2023,N/A,D. Schaller,C,0,0,0,0,0,0,0,
Field Farm,North Field Back,N,2023,6/17/2023,8:56,Peter Rogers,C,0,0,0,0,0,0,0,
Field Farm,North Field Back,N,2023,6/27/2023,N/A,D. Schaller,C,0,0,0,0,0,0,0,
Field Farm,North Field Back,N,2023,7/4/2023,N/A,D. Schaller,C,1,0,1,0,0,0,1,
Field Farm,North Field Back,N,2023,7/7/2023,N/A,D. Schaller,C,0,0,0,0,0,0,0,
Field Farm,North Field Back,N,2023,7/11/2023,N/A,D. Schaller,C,0,0,0,0,0,0,0,
Field Farm,North Field Back,N,2023,7/14/2023,N/A,D. Schaller,C,0,0,0,0,0,0,0,
Field Farm,North Field Back,N,2023,7/18/2023,N/A,D. Schaller,C,0,0,0,0,0,0,0,
Field Farm,North Field Back,N,2023,7/9/2023,8:20,Peter Rogers,C,0,0,0,0,0,0,0,
Field Farm,North Field Back,N,2023,4/30/2023,N/A,D. Schaller,D,0,0,0,0,0,0,0,
Field Farm,North Field Back,N,2023,5/2/2023,N/A,D. Schaller,D,0,0,0,0,0,0,0,
Field Farm,North Field Back,N,2023,5/4/2023,N/A,D. Schaller,D,0,0,0,0,0,0,0,
Field Farm,North Field Back,N,2023,5/7/2023,N/A,D. Schaller,D,0,0,0,0,0,0,0,
Field Farm,North Field Back,N,2023,5/10/2023,N/A,D. Schaller,D,0,0,0,0,0,0,0,
Field Farm,North Field Back,N,2023,5/20/2023,8:35,Peter Rogers,D,0,0,0,0,0,0,0,
Field Farm,North Field Back,N,2023,5/21/2023,N/A,D. Schaller,D,0,0,0,0,0,0,0,
Field Farm,North Field Back,N,2023,5/28/2023,8:13,Peter Rogers,D,0,0,0,0,0,0,0,
Field Farm,North Field Back,N,2023,6/6/2023,N/A,D. Schaller,D,N/A,0,#VALUE!,0,0,0,#VALUE!,
Field Farm,North Field Back,N,2023,6/14/2023,N/A,D. Schaller,D,0,0,0,0,0,0,0,
Field Farm,North Field Back,N,2023,6/17/2023,9:10,Peter Rogers,D,0,0,0,0,0,0,0,
Field Farm,North Field Back,N,2023,6/27/2023,N/A,D. Schaller,D,3,0,3,0,0,0,3,
Field Farm,North Field Back,N,2023,7/4/2023,N/A,D. Schaller,D,5,1,6,0,0,0,6,
Field Farm,North Field Back,N,2023,7/7/2023,N/A,D. Schaller,D,6,9,15,0,0,0,15,
Field Farm,North Field Back,N,2023,7/11/2023,N/A,D. Schaller,D,3,1,4,0,0,0,4,
Field Farm,North Field Back,N,2023,7/14/2023,N/A,D. Schaller,D,0,0,0,0,0,0,0,
Field Farm,North Field Back,N,2023,7/18/2023,N/A,D. Schaller,D,0,0,0,0,0,0,0,
Field Farm,North Field Back,N,2023,7/9/2023,8:30,Peter Rogers,D,0,0,0,0,0,0,0,
Field Farm,North Field Front,N,2023,4/30/2023,N/A,D. Schaller,E,0,0,0,0,0,0,0,
Field Farm,North Field Front,N,2023,5/2/2023,N/A,D. Schaller,E,0,0,0,0,0,0,0,
Field Farm,North Field Front,N,2023,5/4/2023,N/A,D. Schaller,E,0,0,0,0,0,0,0,
Field Farm,North Field Front,N,2023,5/7/2023,N/A,D. Schaller,E,0,0,0,0,0,0,0,
Field Farm,North Field Front,N,2023,5/10/2023,N/A,D. Schaller,E,0,0,0,0,0,0,0,
Field Farm,North Field Front,N,2023,5/20/2023,8:50,Peter Rogers,E,3,0,3,7,0,7,10,
Field Farm,North Field Front,N,2023,5/21/2023,N/A,D. Schaller,E,6,2,8,0,0,0,8,
Field Farm,North Field Front,N,2023,5/28/2023,8:34,Peter Rogers,E,5,1,6,8,0,8,14,
Field Farm,North Field Front,N,2023,6/6/2023,N/A,D. Schaller,E,0,0,0,0,0,0,0,
Field Farm,North Field Front,N,2023,6/14/2023,N/A,D. Schaller,E,6,0,6,0,0,0,6,
Field Farm,North Field Front,N,2023,6/17/2023,9:30,Peter Rogers,E,5,1,6,5,3,8,14,
Field Farm,North Field Front,N,2023,6/27/2023,N/A,D. Schaller,E,4,0,4,0,0,0,4,
Field Farm,North Field Front,N,2023,7/4/2023,N/A,D. Schaller,E,0,0,0,0,0,0,0,
Field Farm,North Field Front,N,2023,7/7/2023,N/A,D. Schaller,E,0,0,0,0,0,0,0,
Field Farm,North Field Front,N,2023,7/11/2023,N/A,D. Schaller,E,0,0,0,0,0,0,0,
Field Farm,North Field Front,N,2023,7/14/2023,N/A,D. Schaller,E,1,N/A,3,0,0,0,3,
Field Farm,North Field Front,N,2023,7/18/2023,N/A,D. Schaller,E,0,0,0,0,0,0,0,
Field Farm,North Field Front,N,2023,7/9/2023,9:04,Peter Rogers,E,0,0,0,3,1,4,4,
Field Farm,North Field Front/North Field East,N,2023,4/30/2023,N/A,D. Schaller,F,0,0,0,0,0,0,0,
Field Farm,North Field Front/North Field East,N,2023,5/2/2023,N/A,D. Schaller,F,0,0,0,0,0,0,0,
Field Farm,North Field Front/North Field East,N,2023,5/4/2023,N/A,D. Schaller,F,0,0,0,0,0,0,0,
Field Farm,North Field Front/North Field East,N,2023,5/7/2023,N/A,D. Schaller,F,9,0,9,0,0,0,9,
Field Farm,North Field Front/North Field East,N,2023,5/10/2023,N/A,D. Schaller,F,8,0,8,0,0,0,8,
Field Farm,North Field Front/North Field East,N,2023,5/20/2023,9:05,Peter Rogers,F,9,0,9,8,0,8,17,
Field Farm,North Field Front/North Field East,N,2023,5/21/2023,N/A,D. Schaller,F,7,0,7,0,0,0,7,
Field Farm,North Field Front/North Field East,N,2023,5/28/2023,8:46,Peter Rogers,F,7,2,9,9,0,9,18,
Field Farm,North Field Front/North Field East,N,2023,6/6/2023,N/A,D. Schaller,F,6,1,7,0,0,0,7,
Field Farm,North Field Front/North Field East,N,2023,6/14/2023,N/A,D. Schaller,F,0,2,2,0,0,0,2,
Field Farm,North Field Front/North Field East,N,2023,6/17/2023,9:50,Peter Rogers,F,6,2,8,5,4,9,17,
Field Farm,North Field Front/North Field East,N,2023,6/27/2023,N/A,D. Schaller,F,4,,4,0,0,0,4,
Field Farm,North Field Front/North Field East,N,2023,7/4/2023,N/A,D. Schaller,F,0,1,1,0,0,0,1,
Field Farm,North Field Front/North Field East,N,2023,7/7/2023,N/A,D. Schaller,F,2,0,2,0,0,0,2,
Field Farm,North Field Front/North Field East,N,2023,7/11/2023,N/A,D. Schaller,F,0,0,0,0,0,0,0,
Field Farm,North Field Front/North Field East,N,2023,7/14/2023,N/A,D. Schaller,F,1,0,1,0,0,0,1,
Field Farm,North Field Front/North Field East,N,2023,7/18/2023,N/A,D. Schaller,F,0,0,0,0,0,0,0,
Field Farm,North Field Front/North Field East,N,2023,7/9/2023,9:20,Peter Rogers,F,0,0,0,0,0,0,0,
Field Farm,North Field East,N,2023,4/30/2023,N/A,D. Schaller,G,0,0,0,0,0,0,0,
Field Farm,North Field East,N,2023,5/2/2023,N/A,D. Schaller,G,0,0,0,0,0,0,0,
Field Farm,North Field East,N,2023,5/4/2023,N/A,D. Schaller,G,0,0,0,0,0,0,0,
Field Farm,North Field East,N,2023,5/7/2023,N/A,D. Schaller,G,0,0,0,0,0,0,0,
Field Farm,North Field East,N,2023,5/10/2023,N/A,D. Schaller,G,0,0,0,0,0,0,0,
Field Farm,North Field East,N,2023,5/20/2023,9:20,Peter Rogers,G,1,0,1,0,0,0,1,
Field Farm,North Field East,N,2023,5/21/2023,N/A,D. Schaller,G,0,0,0,0,0,0,0,
Field Farm,North Field East,N,2023,5/28/2023,9:04,Peter Rogers,G,2,0,2,1,0,1,3,
Field Farm,North Field East,N,2023,6/6/2023,N/A,D. Schaller,G,N/A,0,#VALUE!,0,0,0,#VALUE!,
Field Farm,North Field East,N,2023,6/14/2023,N/A,D. Schaller,G,1,0,1,0,0,0,1,
Field Farm,North Field East,N,2023,6/17/2023,10:08,Peter Rogers,G,0,0,0,0,0,0,0,
Field Farm,North Field East,N,2023,6/27/2023,N/A,D. Schaller,G,0,0,0,0,0,0,0,
Field Farm,North Field East,N,2023,7/4/2023,N/A,D. Schaller,G,0,0,0,0,0,0,0,
Field Farm,North Field East,N,2023,7/7/2023,N/A,D. Schaller,G,0,0,0,0,0,0,0,
Field Farm,North Field East,N,2023,7/11/2023,N/A,D. Schaller,G,0,0,0,0,0,0,0,
Field Farm,North Field East,N,2023,7/14/2023,N/A,D. Schaller,G,0,0,0,0,0,0,0,
Field Farm,North Field East,N,2023,7/18/2023,N/A,D. Schaller,G,0,0,0,0,0,0,0,
Field Farm,North Field East,N,2023,7/9/2023,9:34,Peter Rogers,G,0,0,0,0,0,0,0,
Field Farm,North Field Front,N,2023,4/30/2023,N/A,D. Schaller,H,0,0,0,0,0,0,0,
Field Farm,North Field Front,N,2023,5/2/2023,N/A,D. Schaller,H,0,0,0,0,0,0,0,
Field Farm,North Field Front,N,2023,5/4/2023,N/A,D. Schaller,H,0,0,0,0,0,0,0,
Field Farm,North Field Front,N,2023,5/7/2023,N/A,D. Schaller,H,0,0,0,0,0,0,0,
Field Farm,North Field Front,N,2023,5/10/2023,N/A,D. Schaller,H,0,0,0,0,0,0,0,
Field Farm,North Field Front,N,2023,5/20/2023,9:30,Peter Rogers,H,3,0,3,6,0,6,9,
Field Farm,North Field Front,N,2023,5/21/2023,N/A,D. Schaller,H,1,0,1,0,0,0,1,
Field Farm,North Field Front,N,2023,5/28/2023,9:09,Peter Rogers,H,5,0,5,3,0,3,8,
Field Farm,North Field Front,N,2023,6/6/2023,N/A,D. Schaller,H,2,0,2,0,0,0,2,
Field Farm,North Field Front,N,2023,6/14/2023,N/A,D. Schaller,H,1,0,1,0,0,0,1,
Field Farm,North Field Front,N,2023,6/17/2023,10:13,Peter Rogers,H,3,0,3,4,0,4,7,
Field Farm,North Field Front,N,2023,6/27/2023,N/A,D. Schaller,H,2,1,3,0,0,0,3,
Field Farm,North Field Front,N,2023,7/4/2023,N/A,D. Schaller,H,3,1,4,0,0,0,4,
Field Farm,North Field Front,N,2023,7/7/2023,N/A,D. Schaller,H,1,1,2,0,0,0,2,
Field Farm,North Field Front,N,2023,7/11/2023,N/A,D. Schaller,H,0,0,0,0,0,0,0,
Field Farm,North Field Front,N,2023,7/14/2023,N/A,D. Schaller,H,0,0,0,0,0,0,0,
Field Farm,North Field Front,N,2023,7/18/2023,N/A,D. Schaller,H,0,0,0,0,0,0,0,
Field Farm,North Field Front,N,2023,7/9/2023,9:40,Peter Rogers,H,0,0,0,0,0,0,0,
Field Farm,North Field East,N,2023,4/30/2023,N/A,D. Schaller,I,0,0,0,0,0,0,0,
Field Farm,North Field East,N,2023,5/2/2023,N/A,D. Schaller,I,0,0,0,0,0,0,0,
Field Farm,North Field East,N,2023,5/4/2023,N/A,D. Schaller,I,0,0,0,0,0,0,0,
Field Farm,North Field East,N,2023,5/7/2023,N/A,D. Schaller,I,0,0,0,0,0,0,0,
Field Farm,North Field East,N,2023,5/10/2023,N/A,D. Schaller,I,2,0,2,0,0,0,2,
Field Farm,North Field East,N,2023,5/20/2023,11:00,Peter Rogers,I,0,0,0,1,0,1,1,
Field Farm,North Field East,N,2023,5/21/2023,N/A,D. Schaller,I,4,0,4,0,0,0,4,
Field Farm,North Field East,N,2023,5/28/2023,10:45,Peter Rogers,I,0,0,0,0,0,0,0,
Field Farm,North Field East,N,2023,6/6/2023,N/A,D. Schaller,I,2,0,2,0,0,0,2,
Field Farm,North Field East,N,2023,6/14/2023,N/A,D. Schaller,I,0,0,0,0,0,0,0,
Field Farm,North Field East,N,2023,6/27/2023,N/A,D. Schaller,I,0,0,0,0,0,0,0,
Field Farm,North Field East,N,2023,7/4/2023,N/A,D. Schaller,I,0,0,0,0,0,0,0,
Field Farm,North Field East,N,2023,7/7/2023,N/A,D. Schaller,I,0,1,1,0,0,0,1,
Field Farm,North Field East,N,2023,7/11/2023,N/A,D. Schaller,I,0,0,0,0,0,0,0,
Field Farm,North Field East,N,2023,7/14/2023,N/A,D. Schaller,I,0,0,0,0,0,0,0,
Field Farm,North Field East,N,2023,7/18/2023,N/A,D. Schaller,I,0,0,0,0,0,0,0,
Field Farm,North Field East,N,2023,7/9/2023,11:15,Peter Rogers,I,0,0,0,0,0,0,0,
Field Farm,North Field Front,N,2023,4/30/2023,N/A,D. Schaller,J,0,0,0,0,0,0,0,
Field Farm,North Field Front,N,2023,5/2/2023,N/A,D. Schaller,J,0,0,0,0,0,0,0,
Field Farm,North Field Front,N,2023,5/4/2023,N/A,D. Schaller,J,0,0,0,0,0,0,0,
Field Farm,North Field Front,N,2023,5/7/2023,N/A,D. Schaller,J,1,0,1,0,0,0,1,
Field Farm,North Field Front,N,2023,5/10/2023,N/A,D. Schaller,J,4,0,4,0,0,0,4,
Field Farm,North Field Front,N,2023,5/20/2023,9:45,Peter Rogers,J,6,0,6,6,0,6,12,
Field Farm,North Field Front,N,2023,5/21/2023,N/A,D. Schaller,J,6,2,8,0,0,0,8,
Field Farm,North Field Front,N,2023,5/28/2023,9:20,Peter Rogers,J,2,1,3,3,0,3,6,
Field Farm,North Field Front,N,2023,6/6/2023,N/A,D. Schaller,J,3,0,3,0,0,0,3,
Field Farm,North Field Front,N,2023,6/14/2023,N/A,D. Schaller,J,5,1,6,0,0,0,6,
Field Farm,North Field Front,N,2023,6/17/2023,10:23,Peter Rogers,J,4,1,5,4,0,4,9,
Field Farm,North Field Front,N,2023,6/27/2023,N/A,D. Schaller,J,5,3,8,0,0,0,8,
Field Farm,North Field Front,N,2023,7/4/2023,N/A,D. Schaller,J,0,0,0,0,0,0,0,
Field Farm,North Field Front,N,2023,7/7/2023,N/A,D. Schaller,J,3,2,5,0,0,0,5,
Field Farm,North Field Front,N,2023,7/11/2023,N/A,D. Schaller,J,1,0,1,0,0,0,1,
Field Farm,North Field Front,N,2023,7/14/2023,N/A,D. Schaller,J,0,0,0,0,0,0,0,
Field Farm,North Field Front,N,2023,7/18/2023,N/A,D. Schaller,J,1,0,1,0,0,0,1,
Field Farm,North Field Front,N,2023,7/9/2023,9:45,Peter Rogers,J,0,0,0,0,0,0,0,
Field Farm,North Field Front,N,2023,4/30/2023,N/A,D. Schaller,K,0,0,0,0,0,0,0,
Field Farm,North Field Front,N,2023,5/2/2023,N/A,D. Schaller,K,0,0,0,0,0,0,0,
Field Farm,North Field Front,N,2023,5/4/2023,N/A,D. Schaller,K,0,0,0,0,0,0,0,
Field Farm,North Field Front,N,2023,5/7/2023,N/A,D. Schaller,K,0,0,0,0,0,0,0,
Field Farm,North Field Front,N,2023,5/10/2023,N/A,D. Schaller,K,1,0,1,0,0,0,1,
Field Farm,North Field Front,N,2023,5/20/2023,9:55,Peter Rogers,K,5,0,5,4,0,4,9,
